fitness,metric,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,time
time&discontinuity,tet,0.37380916851885304,0.3533731018317948,0.3854053740928012,0.37895191122071514,0.3985173918500853,0.40297290212336284,0.3585508288806686,0.3583888203863543,0.35767073704307706,0.40442096357565227,0.39126539989671927,0.38437093984557963,0.39291749032809453,0.36724563119180237,0.3946823411106988,0.39374845869297165,0.38355623004205003,0.4090934337543462,0.3603316986850651,0.40626435531055827,1037.0676810741425
time&discontinuity,ms,0.975583864118896,0.9834834834834835,0.9966442953020134,0.9891666666666666,0.999001996007984,0.9934383202099738,0.9855324074074074,0.9972222222222222,0.989247311827957,0.9993917274939172,0.9935897435897436,0.9949664429530202,0.9977954144620811,1.0,0.9911003236245954,0.9975,0.9973290598290598,0.990990990990991,0.989821882951654,0.9967320261437909,1037.0676810741425
time&discontinuity,hv,0.8643649815043156,0.8905672009864365,0.872996300863132,0.8942663378545006,0.905055487053021,0.8781339909576654,0.8884093711467324,0.8934443074393752,0.9198520345252774,0.8680641183723798,0.8783394985614468,0.8996095355528155,0.8840937114673243,0.9198520345252774,0.8915947390053433,0.8598438142211261,0.8790587751746816,0.8635429510891903,0.9265310316481711,0.8976572133168927,1037.0676810741425
time&instability,tet,0.3473562051207659,0.36663111940547205,0.3977589695090563,0.36708961457380374,0.37267822221524105,0.3081424275856101,0.3752638508641769,0.34743028045229163,0.37952945388011616,0.38539259933200054,0.33915101182273155,0.34055412322983225,0.3537777966750287,0.4410630427368366,0.367675937343015,0.3501750129270912,0.3492134663528005,0.36424167694204684,0.3638630039147514,0.37189728193856214,1024.5189514160156
time&instability,ms,0.9877450980392157,0.9819819819819819,0.9991909385113269,0.9994623655913979,0.9840764331210191,0.9714912280701754,0.9830508474576272,0.9810874704491725,0.978494623655914,0.9603559870550161,0.9957107843137255,0.9867424242424242,0.992816091954023,0.991725768321513,0.9768518518518519,0.9831989247311828,0.9843434343434343,0.9790322580645161,0.9995446265938069,0.9804347826086957,1024.5189514160156
time&instability,hv,0.9250924784217015,0.8976572133168927,0.87422934648582,0.8890258939580764,0.8671393341553638,0.9143033292231812,0.9131730374023839,0.8910809699958899,0.8828606658446362,0.8958076448828607,0.9334155363748459,0.9346485819975339,0.9395807644882861,0.8606658446362514,0.8806000822030415,0.9099876695437731,0.9287916152897657,0.9261200164406084,0.9013563501849569,0.8994040279490342,1024.5189514160156
time&infinite,tet,0.4373489519112207,0.3742336578341511,0.4415561539042251,0.38768405019221003,0.39135431506111357,0.38883865369685344,0.3850164809039111,0.3570237932136822,0.3933415536374846,0.397358585080148,0.3807538432878851,0.4028152506989293,0.4070283600493218,0.38996635248385547,0.3839092815664949,0.369868018450016,0.3920969842239303,0.389789960690084,0.37545097501940905,0.3800756834899443,1028.3386867046356
time&infinite,ms,0.9991666666666666,1.0,1.0,1.0,0.9991909385113269,0.9993827160493827,1.0,1.0,1.0,0.9993489583333334,1.0,0.9991749174917491,1.0,0.9992937853107344,1.0,1.0,0.998442367601246,1.0,1.0,0.9994252873563219,1028.3386867046356
time&infinite,hv,0.8310727496917386,0.9001233045622687,0.8310727496917386,0.8840937114673243,0.9043362104397863,0.9087546239210851,0.9235511713933415,0.9087546239210851,0.9075215782983971,0.905055487053021,0.903822441430333,0.8828606658446363,0.8939580764488286,0.8692971639950678,0.87422934648582,0.9075215782983971,0.8788532675709001,0.8877928483353884,0.8927250308261405,0.8606658446362514,1028.3386867046356
time&minmax,tet,0.3708143462177666,0.38986873526978727,0.39164828676125807,0.3731879228180091,0.3907521578298397,0.4186960542540074,0.4236288075992145,0.38063263786304646,0.39381011097410606,0.4332129645939757,0.38281555441941595,0.3691474370265986,0.3831841877159356,0.4080032367447596,0.3405026522894099,0.39101731719825844,0.3835039939956039,0.34352823502022023,0.3977728113440197,0.41059010040514354,1046.998254776001
