fitness,metric,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,time
time&discontinuity,tet,0.41104420526923013,0.4025143155577938,0.3993065825363962,0.38484562066792694,0.42469712809790294,0.404299370071803,0.37959543394326,0.419432685840883,0.4102254428341385,0.4349138308109527,0.4294620447158703,0.398603361757378,0.42320176317371266,0.3987245167822762,0.38580055210489994,0.37940630797773656,0.398350949838364,0.39683593317844895,0.43944099378881984,0.36675306890986453,1018.5730602741241
time&discontinuity,ms,1.0,0.9990990990990991,0.9992063492063492,1.0,1.0,0.999290780141844,1.0,0.9993630573248408,1.0,0.9964788732394366,1.0,1.0,0.9941935483870967,1.0,1.0,0.9876623376623377,0.9970760233918129,1.0,0.9991071428571429,1.0,1018.5730602741241
time&discontinuity,hv,0.8778467908902692,0.8819875776397516,0.8923395445134575,0.9026915113871635,0.8674948240165632,0.9026915113871635,0.8902691511387164,0.8840579710144928,0.8716356107660456,0.8683229813664597,0.8695652173913043,0.8757763975155279,0.8703933747412009,0.8695652173913043,0.9151138716356108,0.8993788819875776,0.8948240165631469,0.8695652173913043,0.8633540372670807,0.906832298136646,1018.5730602741241
time&instability,tet,0.36174469787915164,0.3853907092647004,0.39889052202361197,0.31785390786749484,0.3311827956989247,0.384874626178974,0.34788093181413077,0.3733313010453581,0.3678268682370405,0.383969239869861,0.39514398644833426,0.3525537568673481,0.3616756115700818,0.39160011830819286,0.4052375356723183,0.30721452460582893,0.3481218574386276,0.34461301745692335,0.37049539412488375,0.37126544952631907,1027.4990170001984
time&instability,ms,0.9974789915966387,0.9898203592814371,0.9969465648854962,0.9984375,0.9993548387096775,0.9983333333333333,0.9973509933774835,0.9993865030674847,0.9943396226415094,0.9992857142857143,0.9981818181818182,1.0,0.9990291262135922,0.9985714285714286,1.0,1.0,0.9864661654135338,0.9989071038251366,1.0,0.9993939393939394,1027.4990170001984
time&instability,hv,0.9109730848861284,0.9,0.8592132505175982,0.9171842650103519,0.9151138716356106,0.8819875776397516,0.9190476190476191,0.8902691511387164,0.8985507246376812,0.9171842650103519,0.8592132505175982,0.8881987577639752,0.9192546583850931,0.8902691511387164,0.8819875776397516,0.9296066252587991,0.929399585921325,0.9192546583850931,0.8944099378881988,0.906832298136646,1027.4990170001984
time&infinite,tet,0.4178837222315483,0.4260533825751217,0.414914795349578,0.41343455256498735,0.4055154152758412,0.40468578735842164,0.44675638371290544,0.34456776295692904,0.3909669503872402,0.3963900120888741,0.3825314945432853,0.3997065267643571,0.39861325329664987,0.39919156068224393,0.3946132800946466,0.4207639909598091,0.375548801080716,0.419698314108252,0.3649618959517202,0.41857129325160014,1016.9571778774261
time&infinite,ms,1.0,1.0,0.9980769230769231,0.9994444444444445,0.991156462585034,0.9985294117647059,1.0,0.9827868852459016,0.9903703703703703,1.0,0.9983050847457627,1.0,0.9993288590604027,1.0,1.0,0.9977099236641221,0.9950354609929078,0.9991071428571429,0.9985815602836879,0.9993464052287582,1016.9571778774261
time&infinite,hv,0.8861283643892339,0.8695652173913043,0.8923395445134575,0.8612836438923395,0.9039337474120083,0.8737060041407867,0.8985507246376812,0.9134575569358179,0.8786749482401657,0.8757763975155279,0.8919254658385093,0.8861283643892339,0.9006211180124224,0.8861283643892339,0.8881987577639752,0.8944099378881988,0.9028985507246376,0.8633540372670807,0.9006211180124224,0.8691511387163561,1016.9571778774261
time&minmax,tet,0.46298136645962734,0.3614530397139093,0.3981998105063691,0.45215320910973084,0.3852165686314837,0.42887875258799174,0.44341954822162477,0.41982355025833284,0.38666846700873164,0.3865440732951859,0.44913355455344733,0.4104672501411632,0.4356341414546183,0.38792633758308814,0.4014955074473859,0.4218587245862428,0.4127410612510759,0.42283567211103446,0.4003495910124563,0.36760341108167194,1086.865890264511
time&minmax,ms,0.994,0.9936363636363637,0.9949152542372881,0.993,1.0,1.0,1.0,0.9963963963963964,1.0,0.9881889763779528,0.9965753424657534,1.0,0.9983870967741936,0.9947368421052631,1.0,0.9987577639751553,0.999438202247191,1.0,0.9942622950819672,0.9825174825174825,1086.865890264511
time&minmax,hv,0.8598343685300207,0.8902691511387164,0.8639751552795032,0.8637681159420291,0.8799171842650103,0.8405797101449275,0.8405797101449275,0.8759834368530022,0.8861283643892339,0.8772256728778468,0.846583850931677,0.8861283643892339,0.8445134575569359,0.8956521739130434,0.855072463768116,0.8695652173913043,0.8488612836438924,0.8633540372670807,0.8985507246376812,0.9016563146997929,1086.865890264511
time&discontinuity&instability,tet,0.43685300207039335,0.40334747760490336,0.41226149515170474,0.3661593412672072,0.4366967459666393,0.38863052321649655,0.37099523328036976,0.3890720242432654,0.42653442863821545,0.3660566648602832,0.39322074499940113,0.422718585762064,0.38915679693427463,0.4294107772368642,0.42814256137237505,0.4231049942654572,0.41574834702464436,0.44551680203854116,0.39085930999787155,0.3911811101252095,1481.095489025116
time&discontinuity&instability,ms,1.0,0.9995049504950495,0.9992805755395684,0.9977099236641221,0.9993710691823899,0.9829145728643216,0.9990697674418605,0.994413407821229,1.0,0.9926174496644296,1.0,1.0,1.0,1.0,0.9978571428571429,0.9971223021582734,1.0,1.0,0.9990654205607477,0.9928571428571429,1481.095489025116
time&discontinuity&instability,hv,0.8219461697722568,0.8219461697722568,0.8364389233954451,0.8819875776397516,0.7950310559006211,0.8826086956521739,0.8633540372670807,0.8405797101449275,0.8281573498964803,0.8857142857142857,0.8530020703933747,0.8095238095238095,0.8405797101449275,0.7908902691511387,0.7805383022774327,0.8583850931677018,0.8198757763975155,0.8074534161490683,0.8488612836438924,0.8467908902691512,1481.095489025116
time&discontinuity&infinite,tet,0.4030688260676071,0.3481971952029376,0.42571294997662457,0.4002366163856847,0.45109519853358127,0.41348212092500963,0.44064069847689663,0.4755963633090287,0.419941735832463,0.38719062504228746,0.4407922461019806,0.4061697722567288,0.4379172229639519,0.41833890746934227,0.42535787321063395,0.3965711379899023,0.43308135522493457,0.38099738950400575,0.4482169027845628,0.4807164524050267,1389.308622121811
time&discontinuity&infinite,ms,0.9995327102803738,0.9990566037735849,1.0,1.0,0.9993630573248408,0.9991525423728813,1.0,1.0,1.0,0.9993464052287582,1.0,0.9993333333333333,1.0,1.0,1.0,0.9929824561403509,1.0,1.0,0.9938202247191011,1.0,1389.308622121811
time&discontinuity&infinite,hv,0.8571428571428572,0.8695652173913043,0.8467908902691511,0.8426501035196687,0.8157349896480331,0.8592132505175982,0.8426501035196687,0.8012422360248448,0.855072463768116,0.865424430641822,0.8115942028985508,0.8364389233954451,0.8074534161490683,0.84472049689441,0.8737060041407867,0.8819875776397516,0.84472049689441,0.906832298136646,0.8358178053830227,0.8157349896480331,1389.308622121811
time&discontinuity&minmax,tet,0.41491220994326583,0.42332432475147375,0.4416620803522289,0.3849770708771115,0.440471689621028,0.3695268767732536,0.40072649731592713,0.396191833825476,0.421976223869632,0.42854345028258073,0.40593615772071323,0.3907268911705469,0.4206268958543984,0.36399612128836123,0.40923473573186453,0.4156836310526907,0.4554053505460155,0.38585790759703803,0.4128955930198166,0.4059784497740702,1403.9021582603455
time&discontinuity&minmax,ms,0.9987012987012988,0.9961832061068703,0.9981012658227848,1.0,1.0,0.9948148148148148,0.9904191616766467,0.990983606557377,0.9975806451612903,0.9966216216216216,0.994776119402985,0.998639455782313,0.9968992248062015,0.9955696202531645,0.9990566037735849,0.9968992248062015,1.0,0.9954954954954955,0.9994285714285714,0.9985401459854014,1403.9021582603455
time&discontinuity&minmax,hv,0.867080745341615,0.8443064182194616,0.8322981366459627,0.8840579710144928,0.8488612836438924,0.8737060041407867,0.8683229813664597,0.8685300207039338,0.834368530020704,0.8509316770186335,0.8813664596273292,0.8840579710144928,0.8645962732919256,0.8824016563146998,0.8219461697722568,0.8115942028985508,0.8136645962732919,0.8981366459627329,0.84472049689441,0.855072463768116,1403.9021582603455
time&instability&infinite,tet,0.382753339572875,0.4028083884325119,0.37461260496637216,0.4185292055884319,0.40972554016032275,0.4459461697722567,0.43383288696411954,0.3857519292301901,0.39429741650913674,0.39911898154266334,0.37644352426961125,0.4070362005144614,0.37912030623948045,0.4059872396163434,0.38362385627462764,0.41362516020901113,0.3863238211064298,0.41461001484087284,0.39337474120082816,0.3891692546583851,1412.2189195156097
time&instability&infinite,ms,0.9993150684931507,0.9983870967741936,0.984472049689441,1.0,0.9891025641025641,1.0,0.9908256880733946,1.0,0.9907608695652174,0.9970212765957447,1.0,1.0,1.0,0.9979591836734694,0.9976958525345622,1.0,0.9979020979020979,1.0,0.9941176470588236,0.9984375,1412.2189195156097
time&instability&infinite,hv,0.8385093167701864,0.8302277432712215,0.867080745341615,0.8115942028985508,0.8198757763975156,0.8012422360248448,0.825879917184265,0.865424430641822,0.8486542443064181,0.8509316770186335,0.8509316770186335,0.8198757763975155,0.8260869565217391,0.834368530020704,0.8426501035196687,0.8322981366459627,0.8405797101449275,0.7888198757763976,0.8178053830227743,0.834368530020704,1412.2189195156097
time&instability&minmax,tet,0.3891996385390572,0.37070750339116154,0.38906832298136645,0.437287784679089,0.4235382308845577,0.35282532949553097,0.4218376248768819,0.39061421670117324,0.38990028795126247,0.403943377148635,0.4120236178207193,0.4030365769496204,0.4227536231884058,0.425195275738754,0.3866140727875737,0.4016839199447895,0.3842742807700627,0.37563967342474314,0.42296807035538586,0.38293275722387254,1386.1822938919067
time&instability&minmax,ms,0.9988950276243094,1.0,0.995,0.991,0.9988505747126437,0.9926829268292683,0.9985436893203884,1.0,0.9948275862068966,0.9994186046511628,0.9962962962962963,0.9985815602836879,0.996,0.9954545454545455,0.995260663507109,0.9773333333333334,1.0,0.9981132075471698,0.9972477064220183,0.9956521739130435,1386.1822938919067
time&instability&minmax,hv,0.8674948240165632,0.8674948240165632,0.865424430641822,0.8364389233954451,0.8302277432712215,0.8997929606625259,0.805383022774327,0.8571428571428572,0.8530020703933747,0.8260869565217391,0.8592132505175982,0.8405797101449275,0.8405797101449275,0.8401656314699792,0.8329192546583851,0.8455486542443065,0.8509316770186335,0.8674948240165632,0.8451345755693581,0.8530020703933747,1386.1822938919067
time&infinite&minmax,tet,0.4385876559789603,0.4383925253490471,0.42828387393604783,0.4312880719012913,0.4039045332723647,0.43123543123543123,0.38497920109407946,0.4348887827148697,0.38205869802285336,0.4181324703794561,0.42391304347826086,0.4148512097895615,0.38318340829585207,0.4006483600305111,0.41091860084995097,0.4088070010612941,0.4216425120772947,0.3805383022774327,0.4634575569358178,0.4308250425988017,1362.8551177978516
