fitness,metric,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,time
time&discontinuity,tet,0.3736188305113191,0.36931152626405683,0.32533367349110354,0.33732796619101824,0.38712691331283744,0.3772952371926138,0.34817712229150644,0.3298722915241327,0.32616722128706815,0.3916616719442333,0.362806618270683,0.33340375378778203,0.35623384245471723,0.37738221284637263,0.36529602817834367,0.3357705099870099,0.3689417484258405,0.4032489714366836,0.37841861716260405,0.3620864502663977,1058.224646806717
time&discontinuity,ms,0.7085399449035812,0.7122931442080378,0.7046948356807511,0.7067395264116575,0.7052287581699346,0.7175084175084174,0.6956521739130435,0.7041050903119869,0.6936046511627907,0.7086538461538461,0.7065268065268064,0.6843010752688171,0.7067164179104477,0.6883084577114428,0.7049019607843137,0.6991039426523297,0.7035230352303523,0.718030303030303,0.7097222222222221,0.6933333333333332,1058.224646806717
time&discontinuity,hv,0.6992294789105696,0.6861208737874611,0.7064463379897622,0.6900623348592764,0.6829224811752534,0.6806162854702202,0.7096551432527589,0.702624295405607,0.7018281842097078,0.6808573345687469,0.6995360749677102,0.704624524935993,0.6974141485230371,0.7140207894977311,0.6822036315468298,0.6893384763088235,0.7109063520846639,0.6951428223895318,0.6975251193521842,0.702953130232696,1058.224646806717
time&instability,tet,0.35833303288800067,0.40598014158096546,0.403982084311857,0.41792681556643085,0.4331009694767413,0.3989432459489321,0.4084486665638927,0.36854057009850744,0.4037629389022194,0.40311287274211893,0.389072288595494,0.38653338925725444,0.40094644420126596,0.41756708817751037,0.41340436616806137,0.4060942506760437,0.389706954428132,0.384278267192843,0.41045189557178047,0.38063753370725234,1215.5750155448914
time&instability,ms,0.729733959311424,0.7217261904761905,0.7243107769423558,0.7269113149847094,0.7282442748091602,0.7287878787878788,0.7206611570247934,0.7070175438596491,0.7271317829457364,0.7191489361702127,0.7286052009456264,0.7186666666666666,0.7222222222222222,0.7263257575757576,0.713095238095238,0.7142394822006471,0.7210648148148148,0.7171794871794871,0.7309309309309309,0.7135802469135802,1215.5750155448914
time&instability,hv,0.6813283811911421,0.6792502722659544,0.6824638995958867,0.6896990614328916,0.674874891473356,0.6647740053944462,0.6876209615490794,0.6961830115447516,0.6698426577641667,0.7007469683062416,0.6937185284787656,0.6752572843951403,0.6869719776429688,0.6966746152412516,0.6676725317466805,0.7043943586397816,0.6965722728981273,0.6783827372173635,0.6688845612847336,0.6897041517273006,1215.5750155448914
time&infinite,tet,0.4565022612765651,0.3889466930261443,0.4377329269295318,0.3885335170959593,0.3883913805207085,0.3878237853171457,0.3808815255541921,0.41975120041520614,0.41990088226198613,0.41260970743854586,0.422381920621262,0.40316595079903605,0.3843883803347699,0.38500819642041473,0.37693810091706825,0.40862106435395523,0.39303678452342045,0.40247940302824536,0.4247254018529755,0.44339732179064023,1162.8086876869202
time&infinite,ms,0.7228070175438596,0.7110032362459546,0.7138271604938271,0.7134502923976608,0.7103559870550161,0.7054347826086956,0.7084507042253521,0.7179063360881542,0.7019417475728155,0.6954887218045113,0.7153692614770458,0.7173992673992674,0.713053613053613,0.7059431524547803,0.7118203309692671,0.7181049069373941,0.7131386861313869,0.7107305936073058,0.7077333333333333,0.711111111111111,1162.8086876869202
time&infinite,hv,0.6399310028524937,0.6854607267963948,0.6745752331650191,0.690274388266561,0.6837929757674259,0.7046333131529832,0.6900180019813873,0.6868816904671835,0.6803831144235496,0.7066388228466638,0.6894138422012349,0.6705580415319803,0.6813998231265849,0.6871630671142509,0.6860710075877634,0.6784874062077844,0.6891825336779183,0.6936841682380577,0.6945204020446528,0.6866684616810834,1162.8086876869202
time&minmax,tet,0.401212008294496,0.42781227162992363,0.37654876285298394,0.44049204901438144,0.36478787882288277,0.36897122688733075,0.40128831659438535,0.3958455218226499,0.3977726293869323,0.4006629985659027,0.3636469117275344,0.3659078821140316,0.4004708440720997,0.3769268501071751,0.3582061851886436,0.4443555174933737,0.3856219936134822,0.40508611244439674,0.38575689746897657,0.43063529664639555,1179.0853536128998
time&minmax,ms,0.6978319783197832,0.7220238095238095,0.6988584474885844,0.7058666666666666,0.7053067993366501,0.7039506172839506,0.7041237113402061,0.7161016949152542,0.7078556263269639,0.714132104454685,0.7059941520467836,0.7083333333333333,0.7043290043290042,0.7016181229773463,0.7,0.7209401709401709,0.7136904761904761,0.717877094972067,0.6995584988962472,0.7218954248366013,1179.0853536128998
time&minmax,hv,0.7113362514071393,0.6732973221374583,0.6970397240668638,0.6755676778299927,0.6950593102177911,0.7078457198972224,0.6946543138572461,0.6990623400429985,0.6758350765105305,0.7103073760264673,0.6830637858192173,0.68318122123185,0.688840314601291,0.6953742816024403,0.7106089631615785,0.6425759638287115,0.6850175004864261,0.6767573661291749,0.6959874556339705,0.6548994611099096,1179.0853536128998
time&discontinuity&instability,tet,0.3696324642013098,0.3452940036366072,0.3818111345024343,0.3482432687650171,0.366296506123181,0.4012062332232517,0.3220918497628084,0.3820646761000565,0.3828225912272916,0.3926075538924245,0.3135340280259873,0.34434008537228394,0.3776682010100081,0.3513355667611316,0.361244824156957,0.3558558937714289,0.3539904063615557,0.3772460781896285,0.3730425542584998,0.35110775127687965,1743.1100647449493
time&discontinuity&instability,ms,0.7195061728395061,0.7027027027027026,0.7196382428940568,0.7198501872659175,0.7226666666666666,0.7170175438596491,0.71328125,0.7203045685279187,0.716551724137931,0.7203703703703703,0.7057377049180328,0.7226495726495726,0.7136363636363636,0.7188172043010752,0.7238095238095238,0.7016181229773463,0.7136876006441223,0.7056451612903225,0.7153846153846153,0.722875816993464,1743.1100647449493
time&discontinuity&instability,hv,0.6868253355736657,0.7115146136355034,0.6722950374421442,0.6619619145920327,0.6653556039289237,0.7006493425473388,0.713358502714462,0.6646943599176294,0.6916807139504084,0.6733466850339196,0.6896154287094773,0.6778497330624296,0.6856653964136842,0.694268940295337,0.6923028419574795,0.7103122553554477,0.6939128668176455,0.6751429230501791,0.6950513507935555,0.6683070464381923,1743.1100647449493
